open,high,low,close,percent_change,turnover,date
529.9,529.9,529.9,529.9,2.97,0.0,2012-05-31
573.36,573.36,573.36,573.36,8.2,0.0,2012-06-03
554.57,554.57,554.57,554.57,-3.28,0.0,2012-06-04
546.35,546.35,546.35,546.35,-1.48,0.0,2012-06-05
536.95,536.95,536.95,536.95,-1.72,0.0,2012-06-06
544.0,544.0,544.0,544.0,1.31,0.0,2012-06-07
541.65,541.65,541.65,541.65,-0.43,0.0,2012-06-10
546.35,546.35,546.35,546.35,0.86,0.0,2012-06-11
549.87,549.87,549.87,549.87,0.64,0.0,2012-06-12
545.17,545.17,545.17,545.17,-0.85,0.0,2012-06-13
546.35,546.35,546.35,546.35,0.21,0.0,2012-06-14
540.47,540.47,540.47,540.47,-1.08,0.0,2012-06-17
545.17,545.17,545.17,545.17,0.87,0.0,2012-06-18
542.82,542.82,542.82,542.82,-0.43,0.0,2012-06-19
542.82,542.82,542.82,542.82,-0.22,0.0,2012-06-20
540.47,540.47,540.47,540.47,-0.43,0.0,2012-06-21
554.57,554.57,554.57,554.57,2.6,0.0,2012-06-25
546.35,546.35,546.35,546.35,-1.48,0.0,2012-06-26
552.22,552.22,552.22,552.22,1.07,0.0,2012-06-27
563.96,563.96,563.96,563.96,2.13,0.0,2012-06-28
552.22,552.22,552.22,552.22,-2.08,0.0,2012-07-01
554.57,554.57,554.57,554.57,0.43,0.0,2012-07-02
553.39,553.39,553.39,553.39,-0.21,0.0,2012-07-03
558.09,558.09,558.09,558.09,0.85,0.0,2012-07-04
558.09,558.09,558.09,558.09,0.0,0.0,2012-07-05
563.96,563.96,563.96,563.96,1.05,0.0,2012-07-08
575.71,575.71,575.71,575.71,2.08,0.0,2012-07-09
585.11,585.11,585.11,585.11,1.63,0.0,2012-07-10
575.71,575.71,575.71,575.71,-1.61,0.0,2012-07-11
575.71,575.71,575.71,575.71,0.0,0.0,2012-07-12
590.98,590.98,590.98,590.98,2.65,0.0,2012-07-15
574.54,574.54,574.54,574.54,-2.78,0.0,2012-07-16
575.71,575.71,575.71,575.71,0.0,0.0,2012-07-17
587.46,587.46,587.46,587.46,2.04,0.0,2012-07-18
593.33,593.33,593.33,593.33,0.99,0.0,2012-07-19
614.47,614.47,614.47,614.47,3.56,0.0,2012-07-22
618.0,618.0,618.0,618.0,0.19,0.0,2012-07-23
622.7,622.7,622.7,622.7,0.75,0.0,2012-07-24
615.65,615.65,615.65,615.65,-1.13,0.0,2012-07-25
610.95,610.95,610.95,610.95,-0.76,0.0,2012-07-26
599.2,599.2,599.2,599.2,-1.92,0.0,2012-07-29
616.82,616.82,616.82,616.82,2.94,0.0,2012-07-30
612.12,612.12,612.12,612.12,-0.76,0.0,2012-07-31
616.82,616.82,616.82,616.82,0.77,0.0,2012-08-01
616.82,616.82,616.82,616.82,0.0,0.0,2012-08-05
614.47,614.47,614.47,614.47,-0.38,0.0,2012-08-06
620.35,620.35,620.35,620.35,0.96,0.0,2012-08-07
622.7,622.7,622.7,622.7,0.38,0.0,2012-08-08
623.87,623.87,623.87,623.87,0.19,0.0,2012-08-12
628.57,628.57,628.57,628.57,0.75,0.0,2012-08-13
630.92,630.92,630.92,630.92,0.37,0.0,2012-08-14
627.39,627.39,627.39,627.39,-0.56,0.0,2012-08-15
627.39,627.39,627.39,627.39,0.0,0.0,2012-08-16
622.7,622.7,622.7,622.7,-0.75,0.0,2012-08-19
628.57,628.57,628.57,628.57,0.94,0.0,2012-08-21
635.62,635.62,635.62,635.62,0.74,0.0,2012-08-22
640.32,640.32,640.32,640.32,0.74,0.0,2012-08-23
656.76,656.76,656.76,656.76,2.56,0.0,2012-08-26
697.87,697.87,697.87,697.87,6.26,0.0,2012-08-27
696.7,696.7,696.7,696.7,-0.17,0.0,2012-08-28
689.65,689.65,689.65,689.65,-1.01,0.0,2012-08-29
688.47,688.47,688.47,688.47,-0.17,0.0,2012-08-30
693.17,693.17,693.17,693.17,0.68,0.0,2012-09-02
690.82,690.82,690.82,690.82,-0.33,0.0,2012-09-03
682.6,682.6,682.6,682.6,-1.18,0.0,2012-09-04
677.9,677.9,677.9,677.9,-0.69,0.0,2012-09-05
675.55,675.55,675.55,675.55,-0.35,0.0,2012-09-06
673.2,673.2,673.2,673.2,-0.35,0.0,2012-09-09
669.68,669.68,669.68,669.68,-0.52,0.0,2012-09-10
675.55,675.55,675.55,675.55,0.88,0.0,2012-09-11
683.78,683.78,683.78,683.78,1.22,0.0,2012-09-12
699.05,699.05,699.05,699.05,1.88,0.0,2012-09-13
692.0,692.0,692.0,692.0,-1.01,0.0,2012-09-16
695.52,695.52,695.52,695.52,0.51,0.0,2012-09-17
700.22,700.22,700.22,700.22,0.68,0.0,2012-09-18
699.05,699.05,699.05,699.05,-0.17,0.0,2012-09-19
704.92,704.92,704.92,704.92,1.01,0.0,2012-09-20
690.82,690.82,690.82,690.82,-2.0,0.0,2012-09-23
697.87,697.87,697.87,697.87,1.02,0.0,2012-09-24
696.7,696.7,696.7,696.7,-0.16,0.0,2012-09-25
700.22,700.22,700.22,700.22,0.51,0.0,2012-09-26
719.01,719.01,719.01,719.01,0.99,0.0,2012-09-30
726.06,726.06,726.06,726.06,1.31,0.0,2012-10-01
729.59,729.59,729.59,729.59,0.48,0.0,2012-10-02
735.46,735.46,735.46,735.46,0.8,0.0,2012-10-03
775.4,775.4,775.4,775.4,5.43,0.0,2012-10-04
780.1,780.1,780.1,780.1,0.61,0.0,2012-10-07
763.65,763.65,763.65,763.65,-2.11,0.0,2012-10-08
784.79,784.79,784.79,784.79,2.77,0.0,2012-10-09
761.3,761.3,761.3,761.3,-1.07,0.0,2012-10-10
763.65,763.65,763.65,763.65,0.31,0.0,2012-10-11
766.0,766.0,766.0,766.0,0.31,0.0,2012-10-14
760.13,760.13,760.13,760.13,-0.77,0.0,2012-10-15
775.4,775.4,775.4,775.4,2.01,0.0,2012-10-17
793.02,793.02,793.02,793.02,2.27,0.0,2012-10-18
807.11,807.11,807.11,807.11,1.77,0.0,2012-10-30
789.49,789.49,789.49,789.49,-2.18,0.0,2012-10-31
777.75,777.75,777.75,777.75,-1.49,0.0,2012-11-01
783.62,783.62,783.62,783.62,0.75,0.0,2012-11-04
783.62,783.62,783.62,783.62,0.0,0.0,2012-11-05
787.14,787.14,787.14,787.14,0.44,0.0,2012-11-06
788.32,788.32,788.32,788.32,0.15,0.0,2012-11-07
787.14,787.14,787.14,787.14,-1.18,0.0,2012-11-08
790.67,790.67,790.67,790.67,0.44,0.0,2012-11-11
780.1,780.1,780.1,780.1,-1.34,0.0,2012-11-12
788.32,788.32,788.32,788.32,1.05,0.0,2012-11-18
787.14,787.14,787.14,787.14,-0.15,0.0,2012-11-20
784.79,784.79,784.79,784.79,-0.3,0.0,2012-11-21
787.14,787.14,787.14,787.14,0.3,0.0,2012-11-22
787.14,787.14,787.14,787.14,0.45,0.0,2012-11-25
783.62,783.62,783.62,783.62,-0.45,0.0,2012-11-26
780.1,780.1,780.1,780.1,-0.45,0.0,2012-11-27
777.75,777.75,777.75,777.75,-0.3,0.0,2012-11-28
774.22,774.22,774.22,774.22,-0.15,0.0,2012-11-29
767.17,767.17,767.17,767.17,-1.06,0.0,2012-12-02
775.4,775.4,775.4,775.4,0.3,0.0,2012-12-03
781.27,781.27,781.27,781.27,0.76,0.0,2012-12-04
781.27,781.27,781.27,781.27,0.0,0.0,2012-12-05
775.4,775.4,775.4,775.4,-0.75,0.0,2012-12-06
763.65,763.65,763.65,763.65,-2.26,0.0,2012-12-09
757.78,757.78,757.78,757.78,-1.07,0.0,2012-12-10
763.65,763.65,763.65,763.65,0.77,0.0,2012-12-11
769.52,769.52,769.52,769.52,0.77,0.0,2012-12-12
775.4,775.4,775.4,775.4,0.76,0.0,2012-12-13
777.75,777.75,777.75,777.75,0.3,0.0,2012-12-16
777.75,777.75,777.75,777.75,-1.19,0.0,2012-12-17
781.27,781.27,781.27,781.27,0.45,0.0,2012-12-18
773.05,773.05,773.05,773.05,-1.05,0.0,2012-12-19
774.22,774.22,774.22,774.22,0.15,0.0,2012-12-20
769.52,769.52,769.52,769.52,-0.61,0.0,2012-12-23
774.22,774.22,774.22,774.22,0.61,0.0,2012-12-24
781.27,781.27,781.27,781.27,0.91,0.0,2012-12-26
780.1,780.1,780.1,780.1,-0.3,0.0,2012-12-27
773.05,773.05,773.05,773.05,-0.9,0.0,2012-12-31
775.4,775.4,775.4,775.4,0.0,0.0,2013-01-01
771.87,771.87,771.87,771.87,-0.9,0.0,2013-01-02
775.4,775.4,775.4,775.4,-0.75,0.0,2013-01-03
777.75,777.75,777.75,777.75,0.15,0.0,2013-01-06
770.7,770.7,770.7,770.7,-1.06,0.0,2013-01-07
764.83,764.83,764.83,764.83,-1.36,0.0,2013-01-08
769.52,769.52,769.52,769.52,-0.91,0.0,2013-01-09
775.4,775.4,775.4,775.4,0.92,0.0,2013-01-10
781.27,781.27,781.27,781.27,0.76,0.0,2013-01-13
775.4,775.4,775.4,775.4,-0.75,0.0,2013-01-15
775.4,775.4,775.4,775.4,0.46,0.0,2013-01-16
769.52,769.52,769.52,769.52,-0.76,0.0,2013-01-17
763.65,763.65,763.65,763.65,-0.76,0.0,2013-01-20
774.22,774.22,774.22,774.22,1.38,0.0,2013-01-21
777.75,777.75,777.75,777.75,0.46,0.0,2013-01-22
769.52,769.52,769.52,769.52,-1.06,0.0,2013-01-23
764.83,764.83,764.83,764.83,-0.61,0.0,2013-01-24
761.3,761.3,761.3,761.3,-0.46,0.0,2013-01-27
767.17,767.17,767.17,767.17,0.77,0.0,2013-01-28
764.83,764.83,764.83,764.83,-0.31,0.0,2013-01-30
763.65,763.65,763.65,763.65,-0.15,0.0,2013-01-31
763.65,763.65,763.65,763.65,0.0,0.0,2013-02-03
763.65,763.65,763.65,763.65,0.0,0.0,2013-02-04
764.83,764.83,764.83,764.83,0.15,0.0,2013-02-05
761.3,761.3,761.3,761.3,-0.46,0.0,2013-02-06
762.48,762.48,762.48,762.48,-0.15,0.0,2013-02-07
754.25,754.25,754.25,754.25,-1.53,0.0,2013-02-10
769.52,769.52,769.52,769.52,2.03,0.0,2013-02-12
764.83,764.83,764.83,764.83,-1.21,0.0,2013-02-13
761.3,761.3,761.3,761.3,-0.61,0.0,2013-02-14
775.4,775.4,775.4,775.4,1.85,0.0,2013-02-17
773.05,773.05,773.05,773.05,-0.3,0.0,2013-02-19
763.65,763.65,763.65,763.65,-1.22,0.0,2013-02-20
766.0,766.0,766.0,766.0,0.31,0.0,2013-02-21
758.95,758.95,758.95,758.95,-0.92,0.0,2013-02-24
763.65,763.65,763.65,763.65,0.62,0.0,2013-02-25
769.52,769.52,769.52,769.52,0.77,0.0,2013-02-26
763.65,763.65,763.65,763.65,-0.76,0.0,2013-02-27
758.95,758.95,758.95,758.95,-0.62,0.0,2013-02-28
762.48,762.48,762.48,762.48,0.46,0.0,2013-03-03
751.9,751.9,751.9,751.9,-1.39,0.0,2013-03-04
753.08,753.08,753.08,753.08,0.15,0.0,2013-03-05
751.9,751.9,751.9,751.9,-0.15,0.0,2013-03-06
753.08,753.08,753.08,753.08,0.16,0.0,2013-03-07
754.25,754.25,754.25,754.25,0.16,0.0,2013-03-11
756.6,756.6,756.6,756.6,0.31,0.0,2013-03-13
763.65,763.65,763.65,763.65,0.93,0.0,2013-03-14
734.29,734.29,734.29,734.29,-3.85,0.0,2013-03-17
706.09,706.09,706.09,706.09,-0.5,0.0,2013-03-18
701.39,701.39,701.39,701.39,-0.67,0.0,2013-03-19
707.27,707.27,707.27,707.27,0.84,0.0,2013-03-21
692.0,692.0,692.0,692.0,-2.16,0.0,2013-03-24
687.3,687.3,687.3,687.3,-0.68,0.0,2013-03-25
689.65,689.65,689.65,689.65,0.34,0.0,2013-03-27
675.55,675.55,675.55,675.55,-2.04,0.0,2013-03-28
681.43,681.43,681.43,681.43,0.87,0.0,2013-03-31
676.73,676.73,676.73,676.73,-0.69,0.0,2013-04-01
